,original_name,name,id,genre_ids,first_air_date,popularity,vote_average,vote_count,original_language,adult
631,Buried Secrets of The Bible With Albert Lin,Buried Secrets of The Bible With Albert Lin,95782,[99],2019-03-11,7.001,7.1,7,en,False
632,Hostile Planet,Hostile Planet,86800,[99],2019-04-01,6.982,7.7,14,en,False
633,A História Delas,Their Stories,213786,[18],2023-12-06,6.972,0.0,0,pt,False
634,Les Amateurs,The French Mans,136135,"[35, 10759]",2022-10-19,6.874,6.1,15,fr,False
635,사운드트랙 #2,Soundtrack #2,215474,[18],2023-12-06,6.767,3.7,18,ko,False
636,Besos al aire,Blowing Kisses,114841,"[35, 18]",2021-03-26,6.753,7.2,26,es,False
637,Inside North Korea's Dynasty,Inside North Korea's Dynasty,84550,"[99, 10768]",2018-11-11,6.718,6.0,5,en,False
638,Africa's Deadliest,Africa's Deadliest,61478,[99],2011-09-29,6.714,7.0,5,en,False
639,Caminantes,Caminantes,105849,"[10765, 9648, 10759]",2020-07-10,6.692,7.1,248,es,False
640,Chair tendre,About Sasha,195593,"[35, 18]",2022-09-23,6.622,6.8,5,fr,False
641,Great Migrations,Great Migrations,34381,[99],2010-11-07,6.598,7.5,27,en,False
642,Growing Up,Growing Up,157210,"[99, 10764]",2022-09-08,6.545,6.7,7,en,False
643,At Witt's End: The Hunt for a Killer,At Witt's End: The Hunt for a Killer,260994,"[99, 80]",2024-08-06,6.473,7.7,3,en,False
644,Choir,Choir,119130,[99],2024-01-31,6.44,8.5,2,en,False
645,Noche de chicas,Noche de chicas,221322,[18],2023-02-27,6.421,7.0,17,es,False
646,Sketchbook,Sketchbook,195292,[99],2022-04-27,6.358,7.0,9,en,False
647,Marvel's Rocket & Groot,Marvel's Rocket & Groot,70784,"[10762, 16, 10759, 10765, 35, 10751]",2017-03-10,6.353,7.065,23,en,False
648,"Isabel Preylser, mi Navidad",Isabel Preysler: My Christmas,239691,"[10764, 99, 10751]",2023-12-05,6.315,7.7,3,es,False
649,Inside Pixar,Inside Pixar,111815,[99],2020-11-13,6.193,6.8,18,en,False
650,Disney Presents Goofy in How to Stay at Home,Disney Presents Goofy in How to Stay at Home,129902,"[16, 35]",2021-08-11,6.169,6.4,30,en,False
651,Fiennes: Return to the Wild,Fiennes: Return to the Wild,255919,[99],2024-05-26,6.114,0.0,0,en,False
652,Pixar in Real Life,Pixar in Real Life,95029,"[10764, 10751, 35]",2019-11-12,6.109,6.5,21,en,False
653,Restaurants at the End of the World,Restaurants at the End of the World,202139,"[10764, 99]",2023-03-21,6.011,9.3,3,en,False
654,Néboa,Néboa,95881,"[9648, 80, 18]",2020-01-15,5.978,4.7,16,gl,False
655,Marvel Super Hero Adventures,Marvel Super Hero Adventures,93508,[16],2017-10-13,5.902,6.3,6,en,False
656,La Corde,The Rope,133280,"[9648, 18]",2022-01-27,5.892,4.4,14,fr,False
657,Web of Death,Web of Death,217616,"[99, 80]",2023-01-19,5.872,7.4,5,en,False
658,Wild Crime,Wild Crime,135134,"[99, 80]",2021-09-28,5.774,6.2,12,en,False
659,Keeper of the Ashes: The Oklahoma Girl Scout Murders,Keeper of the Ashes: The Oklahoma Girl Scout Murders,202173,"[99, 80]",2022-05-24,5.762,6.7,7,en,False
660,Daughters of the Cult,Daughters of the Cult,241758,[99],2024-01-04,5.761,6.0,2,en,False
661,Star Wars Galaxy of Sounds,Star Wars Galaxy of Sounds,135211,"[10765, 16]",2021-09-29,5.75,6.1,20,en,False
662,Dog: Impossible,Dog: Impossible,93422,"[99, 10764]",2019-09-01,5.732,7.7,29,en,False
663,When Sharks Attack,When Sharks Attack,91181,[99],2013-07-14,5.647,10.0,1,en,False
664,Ultimate Airport Dubai,Ultimate Airport Dubai,62291,"[99, 10764]",2013-09-05,5.626,8.0,7,en,False
665,Butterfly,Butterfly,83244,[18],2018-10-14,5.562,6.188,16,en,False
666,Tom Aikens ile İstanbulun En İyileri,Tom's Istanbul Delights,205316,[10764],2015-10-02,5.451,0.0,0,tr,False
667,Me & Mickey,Me & Mickey,205118,"[10762, 16]",2022-06-27,5.378,7.7,3,en,False
668,Wir sind jetzt,Wir sind jetzt,89055,[18],2019-04-27,5.35,7.6,4,de,False
669,Secrets of Wild India,Secrets of Wild India,76422,[99],2012-04-05,5.347,7.3,6,en,False
670,Coleen Rooney: The Real Wagatha Story,Coleen Rooney: The Real Wagatha Story,233363,[99],2023-10-18,5.346,7.0,1,en,False
671,Los Montaner,The Montaners,201897,[10764],2022-11-09,5.339,7.7,45,es,False
672,"McCartney 3, 2, 1","McCartney 3, 2, 1",127907,[99],2021-07-16,5.331,8.5,32,en,False
673,Compro Likes,Compro Likes,195814,"[35, 18]",2023-09-22,5.324,7.0,1,pt,False
674,Shipwreck Hunters Australia,Shipwreck Hunters Australia,124958,[99],2022-10-05,5.302,6.0,2,en,False
675,Buried Secrets of WWII,Buried Secrets of WWII,93191,"[99, 10768]",2019-09-02,5.258,6.1,4,en,False
676,The Unstoppable Yellow Yeti,The Unstoppable Yellow Yeti,156613,"[16, 35]",2022-05-09,5.257,4.5,2,en,False
677,The Ashley Madison Affair,The Ashley Madison Affair,226802,[99],2023-07-07,5.242,6.0,2,en,False
678,Sophie Cross - Gefährliche Dünen,Crossroads,126074,"[80, 18, 9648]",2021-05-23,5.116,6.818,11,de,False
679,A Christmas Carol,A Christmas Carol,259395,[18],2019-12-22,5.102,6.2,5,en,False
680,Dark Money,Dark Money,90833,[18],2019-07-08,5.1,5.8,16,en,False
681,Cake,Cake,93035,"[16, 35]",2019-09-25,5.073,5.4,13,en,False
682,ZOMBIES: Addison's Moonstone Mystery,ZOMBIES: Addison's Moonstone Mystery,111974,"[16, 9648, 10765]",2020-10-16,5.055,7.3,15,en,False
683,Children of the Underground,Children of the Underground,206319,[99],2022-08-12,4.982,7.0,3,en,False
684,"Algiers, America","Algiers, America",222408,[99],2023-04-19,4.915,4.5,2,en,False
685,Growing Up Animal,Growing Up Animal,126794,[99],2021-08-18,4.895,6.3,3,en,False
686,L'Ora - Inchiostro contro piombo,L’Ora: Ink Over Bullets,156122,"[18, 80]",2022-01-19,4.819,7.7,6,it,False
687,Robo mundial,The Stolen Cup,157664,"[35, 18]",2022-11-09,4.815,6.3,6,es,False
688,The '90s: The Last Great Decade?,The '90s: The Last Great Decade?,61015,[99],2014-07-06,4.783,5.9,7,en,False
689,High School Musical: The Musical: The Series: The Sing-Along,High School Musical: The Musical: The Series: The Sing-Along,105157,"[35, 18, 10751]",2019-11-30,4.769,8.4,9,en,False
690,Stolen: Catching the Art Thieves,Stolen: Catching the Art Thieves,210049,"[99, 80]",2022-09-11,4.748,8.0,1,en,False
691,Shaun the Sheep Championsheeps,Shaun the Sheep Championsheeps,82679,"[16, 10751, 35]",2012-07-02,4.737,7.9,8,en,False
692,Om Nom Stories,Om Nom Stories,57480,"[35, 16, 10762]",2011-12-09,4.718,2.0,1,ru,False
693,Kiran ve Sara ile İstanbul'un En İyileri,Kiran and Sara's Istanbul Delights,204565,[10764],2019-12-29,4.625,0.0,0,tr,False
694,Supercar Megabuild,Supercar Megabuild,84751,"[99, 10764]",2016-02-17,4.624,7.3,8,en,False
695,Becoming,Becoming,107634,[99],2020-09-18,4.589,6.8,5,en,False
696,Schneller als die Angst,Faster Than Fear,154456,[80],2021-12-30,4.582,6.6,13,de,False
697,Traición,Traición,75409,"[18, 9648]",2017-11-28,4.574,8.2,4,es,False
698,The Captain,The Captain,197357,[99],2022-07-18,4.523,7.8,4,en,False
699,Das Reich : une division SS en France,Das Reich: Hitler's Death Squads,78528,"[99, 10768]",2015-03-02,4.513,6.0,3,fr,False
700,The Murders Before the Marathon,The Murders Before the Marathon,206818,[99],2022-09-05,4.493,4.5,2,en,False
701,Tangled: Short Cuts,Tangled: Short Cuts,211752,"[16, 35]",2017-05-05,4.459,2.0,1,en,False
702,Little Baby Bum,Little Baby Bum,102562,[],2011-08-29,4.441,6.0,3,en,False
703,Sara La Fountain ile İstanbul'un En İyileri,Sara's Istanbul Delights,204753,[10764],2017-05-21,4.399,10.0,1,tr,False
704,X-Ray Earth,X-Ray Earth,103102,[99],2020-05-06,4.383,7.2,4,en,False
705,Vampirina: Ghoul Girls Rock!,Vampirina: Ghoul Girls Rock!,84587,[16],2018-11-26,4.346,4.0,2,en,False
706,Continent 7: Antarctica,Continent 7: Antarctica,68919,[99],2016-11-15,4.298,5.8,7,en,False
707,Meet the Chimps,Meet the Chimps,110119,[99],2020-10-16,4.245,7.5,6,en,False
708,Photographer,Photographer,157207,[99],2024-03-18,4.223,10.0,1,en,False
709,Hell Below,Hell Below,67137,[99],2016-04-05,4.192,6.0,3,en,False
710,The Most Dangerous Animal of All,The Most Dangerous Animal of All,100120,"[99, 9648, 80, 10764]",2020-03-06,4.153,6.9,13,en,False
711,America's National Parks,America's National Parks,78713,[99],2015-12-06,4.145,7.0,1,en,False
712,Drive with Swizz Beatz,Drive with Swizz Beatz,232941,"[10764, 99]",2023-11-16,4.1,7.0,1,en,False
713,Where Is Private Dulaney?,Where Is Private Dulaney?,214374,[99],2022-11-16,4.063,7.2,4,en,False
714,Refika ile Öze Dönüş,Turkish Tastes with Refika,204580,[10764],2018-11-25,4.055,0.0,0,tr,False
715,History: The Interesting Bits,History: The Interesting Bits,210900,[99],2022-09-26,4.046,7.2,3,en,False
716,Disney Family Sundays,Disney Family Sundays,99884,"[10751, 10764, 10762]",2019-11-12,4.043,4.8,4,en,False
717,Prairie Dog Manor,Prairie Dog Manor,94941,"[99, 10764]",2019-10-18,4.042,7.2,4,en,False
718,Out There with Jack Randall,Out There with Jack Randall,90929,[99],2019-07-07,4.012,6.3,3,en,False
719,City of Angels | City of Death,City of Angels | City of Death,138999,"[80, 99]",2021-11-24,4.008,6.9,8,en,False
720,Muppet Babies: Show and Tell,Muppet Babies: Show and Tell,110527,[10762],2018-03-02,4.007,2.0,1,en,False
721,Man in the Arena: Tom Brady,Man in the Arena: Tom Brady,128210,[99],2021-11-16,3.975,6.889,9,en,False
722,Royal Rules of Ohio,Royal Rules of Ohio,254659,"[10764, 99]",2024-05-15,3.961,0.0,0,en,False
723,Tut's Treasures: Hidden Secrets,Tut's Treasures: Hidden Secrets,80225,[99],2018-03-24,3.953,6.6,15,en,False
724,Save Our Squad with David Beckham,Save Our Squad with David Beckham,204667,"[99, 10764]",2022-11-09,3.934,6.9,16,en,False
725,Epic Adventures with Bertie Gregory,Epic Adventures with Bertie Gregory,157215,[99],2022-09-08,3.934,7.2,6,en,False
726,Kingdom of the White Wolf,Kingdom of the White Wolf,92894,[99],2019-08-25,3.924,7.2,4,en,False
727,El incidente,El incidente,73732,[],2017-09-05,3.884,4.5,8,es,False
728,Birth of Europe,Birth of Europe,93815,[99],2012-04-17,3.778,7.3,3,en,False
729,Back in the Groove,Back in the Groove,214940,[10764],2022-12-05,3.765,6.2,6,en,False
730,Apollo: Back to the Moon,Apollo: Back to the Moon,91850,[99],2019-07-01,3.761,6.2,5,fr,False
731,Lost Treasures of the Maya,Lost Treasures of the Maya,89666,"[99, 9648]",2019-03-04,3.733,6.3,3,en,False
732,Wild Chile,Wild Chile,106339,[99],2018-02-18,3.617,8.8,2,en,False
733,Tout est vrai (ou presque),Tout est vrai (ou presque),103649,[99],2013-05-13,3.58,0.0,0,fr,False
734,Murder In The Valleys,Murder In The Valleys,157275,"[99, 80]",2022-02-06,3.558,6.7,7,en,False
735,Martine,Martine,65894,[16],2012-08-27,3.555,9.2,2,fr,False
736,Witness to Disaster,Witness to Disaster,91475,[99],2019-07-23,3.523,6.0,3,en,False
737,Diary of an Uber Driver,Diary of an Uber Driver,92319,"[18, 35]",2019-08-14,3.492,7.2,5,en,False
738,Wild Cats of India,Wild Cats of India,99598,[99],2020-02-18,3.467,7.0,5,en,False
739,"Underworld, Inc.","Underworld, Inc.",65425,"[99, 80]",2015-01-07,3.464,7.2,5,en,False
740,Mega-Projekte der Nazis: Russlands Krieg,Mega-Projekte der Nazis: Russlands Krieg,236819,[99],2018-06-29,3.389,0.0,0,de,False
741,Primal Survivor: Most Extreme,Primal Survivor: Most Extreme,228133,"[99, 10764]",2019-01-19,3.38,0.0,0,en,False
742,Wild Yellowstone,Wild Yellowstone,92210,[99],2015-12-06,3.361,7.4,5,en,False
743,Superstructures: Engineering Marvels,Superstructures: Engineering Marvels,95239,[99],2019-06-11,3.282,6.7,7,en,False
744,Earth Moods,Earth Moods,120907,[99],2021-04-16,3.276,7.6,7,en,False
745,Trafficked: Underworlds with Mariana van Zeller,Trafficked: Underworlds with Mariana van Zeller,254010,"[99, 10764, 80]",2024-01-17,3.251,0.0,0,en,False
746,Wild Nordic,Wild Nordic,110118,[99],2019-08-25,3.242,5.3,3,en,False
747,Lance,Lance,112091,[99],2020-01-27,3.226,6.9,5,en,False
748,Genius by Stephen Hawking,Genius by Stephen Hawking,66497,[99],2016-05-18,3.16,6.4,10,en,False
749,Inside the SS,Inside the SS,89040,"[99, 10768]",2017-12-10,3.111,6.9,8,en,False
750,Atlas Of Cursed Places,Atlas Of Cursed Places,114125,[99],2020-12-20,3.093,4.2,4,en,False
751,Hip Hop Uncovered,Hip Hop Uncovered,117532,[99],2021-02-12,3.087,6.2,6,en,False
752,Animal Fight Night,Animal Fight Night,71906,[99],2013-10-06,3.083,6.6,5,en,False
753,Snail Trail,Snail Trail,196460,"[10762, 16]",2019-07-01,2.975,0.0,0,en,False
754,Beyond Magic with DMC,Beyond Magic with DMC,131333,"[99, 10764]",2014-11-06,2.934,4.3,3,en,False
755,Flipante Noa,Flipante Noa,146409,"[35, 10759]",2019-09-28,2.908,3.0,1,es,False
756,Three Families,Three Families,125297,[18],2021-05-10,2.862,7.4,5,en,False
757,India from Above,India from Above,106984,[99],2020-08-11,2.794,6.0,4,en,False
758,Comtradição,Comtradição,197565,[10764],2020-02-17,2.765,0.0,0,pt,False
759,Searching for Soul Food,Searching for Soul Food,207519,"[99, 10764]",2023-06-02,2.736,6.0,4,en,False
760,Donna Hay Christmas,Donna Hay Christmas,202188,[10764],2022-11-02,2.734,2.0,1,en,False
761,How to Win at Everything,How to Win at Everything,135133,[99],2015-11-10,2.708,0.0,0,en,False
762,Conviction: Murder at the Station,Conviction: Murder at the Station,80738,[99],2016-09-21,2.684,0.0,0,en,False
763,Doces do Ofício,Baking with Francisco Moreira,198125,[10764],2019-03-04,2.647,0.0,0,pt,False
764,Star Wars Vehicle Flythroughs,Star Wars Vehicle Flythroughs,124734,[10765],2021-05-03,2.634,6.5,21,en,False
765,The Caribbean: Billionaires' Paradise,The Caribbean: Billionaires' Paradise,217687,[99],2023-01-04,2.575,2.0,1,en,False
766,Have You Seen This Man?,Have You Seen This Man?,195684,[99],2022-03-24,2.545,6.5,10,en,False
767,Little Lola Visits the Farm,Little Lola Visits the Farm,94159,"[16, 10762]",2015-07-06,2.538,10.0,1,en,False
768,Married to a Psychopath,Married to a Psychopath,201310,"[80, 99]",2022-05-02,2.503,5.5,2,en,False
769,How to Hire a Hitman,How to Hire a Hitman,204592,"[99, 80]",2022-06-20,2.476,8.0,2,en,False
770,Gecko's Garage,Gecko's Garage,137644,"[10762, 10751, 16]",2015-09-25,2.428,5.0,1,en,False
771,Todo por el Juego,Side Games,81099,[18],2018-07-15,2.405,5.0,1,es,False
772,Charlie & the Numbers,Charlie & the Numbers,97699,"[16, 10762]",2010-01-04,2.327,0.0,0,en,False
773,Africa's Hidden Wonders,Africa's Hidden Wonders,105664,[99],2020-06-07,2.293,8.0,4,en,False
774,Born in Africa,Born in Africa,131347,[99],2018-12-21,2.245,0.0,0,en,False
775,World's Toughest Fixes,World's Toughest Fixes,7992,[99],2008-09-28,2.232,6.3,3,en,False
776,ZOMBIES: Addison’s Monster Mystery,ZOMBIES: Addison’s Monster Mystery,203884,[16],2021-10-01,2.228,5.8,4,en,False
777,Alaska Animal Rescue,Alaska Animal Rescue,104521,"[10764, 99]",2020-04-11,2.217,7.8,4,en,False
778,Go Buster!,Go Buster!,194768,"[16, 10762]",2018-12-08,2.211,0.0,0,en,False
779,Playtime with Puppy Dog Pals,Playtime with Puppy Dog Pals,104065,"[16, 10762]",2018-01-01,2.179,4.5,2,en,False
780,Little Fox动画故事Level05：The Little Mermaid,Little Fox动画故事Level05：The Little Mermaid,237650,[10762],,2.178,0.0,0,en,False
781,Animal ER,Animal ER,56317,"[10764, 99]",2016-09-10,2.172,8.2,6,en,False
782,Coop and Cami Ask the World,Coop and Cami Ask the World,220624,[10759],2018-08-12,2.169,6.0,2,da,False
783,Dat ene woord - Feyenoord,That One Word - Feyenoord,119069,[99],2021-09-01,2.101,6.3,3,nl,False
784,Lellobee City Farm,Lellobee City Farm,203412,[],2022-06-06,2.066,2.0,1,en,False
785,Murder in the Red Light,Murder in the Red Light,224873,[99],2023-04-19,2.059,7.0,1,en,False
786,Chibi Tiny Tales,Chibi Tiny Tales,154010,[16],2020-06-07,2.039,3.5,2,en,False
787,Bear Grylls Wild Adventure,Bear Grylls Wild Adventure,121103,[10764],2021-03-16,1.949,6.3,3,en,False
788,Campamento Newton,Camp Newton,153718,"[10765, 10759]",2022-06-27,1.946,4.0,3,es,False
789,Mormon No More,Mormon No More,205032,[99],2022-06-24,1.94,5.2,5,en,False
790,Gargoyles,Gargoyles,240458,"[10759, 10765, 9648]",,1.928,0.0,0,en,False
791,The Tiny Bunch,The Tiny Bunch,196462,"[16, 10762]",2017-04-03,1.915,10.0,1,en,False
792,The 90s Greatest,The 90s Greatest,117709,[99],2018-09-10,1.897,6.333,6,en,False
793,Just Like Me!,Just Like Me!,102511,[],2016-05-28,1.877,0.0,0,nl,False
794,Mickey Go Local,Mickey Go Local,117074,"[35, 10762, 16]",2019-07-24,1.844,6.0,5,en,False
795,Conviction: Murder in Suburbia,Conviction: Murder in Suburbia,80735,[99],2018-06-19,1.804,0.0,0,en,False
796,Lost Treasure Tombs of the Ancient Maya,Lost Treasure Tombs of the Ancient Maya,134381,[99],2021-09-26,1.765,0.0,1,en,False
797,Dead By Dawn,Dead By Dawn,86787,[99],2019-01-13,1.756,5.2,3,en,False
798,Dino & The Egg Hunt,Dino & The Egg Hunt,195449,"[10762, 16]",2021-01-04,1.705,0.0,0,en,False
799,Playgrounds of the Rich and Famous,Playgrounds of the Rich and Famous,132866,[99],2021-09-04,1.691,4.0,1,en,False
800,Wild Chile: Un viaje salvaje,Wild Chile: Un viaje salvaje,80508,[99],2017-09-02,1.631,0.0,0,es,False
801,Alaska's Grizzly Gauntlet,Alaska's Grizzly Gauntlet,79429,[99],2018-04-27,1.6,0.0,0,en,False
802,The Post Train,The Post Train,195625,"[16, 10762]",2016-01-04,1.562,0.0,0,en,False
803,Welcome to Earth,Welcome to Earth,220343,"[16, 10762]",2023-02-01,1.535,2.0,1,pt,False
804,Ultimate Survival WWII,Ultimate Survival WWII,99082,[99],2019-10-28,1.449,0.0,0,en,False
805,Giggle Wiggle,Giggle Wiggle,195438,"[10762, 16]",2021-10-28,1.415,0.0,0,en,False
806,Inside Beverly Hills: The Land of the Rich and Famous,Inside Beverly Hills: The Land of the Rich and Famous,138707,[99],2021-11-15,1.411,0.0,0,en,False
807,Charlie & the Shapes,Charlie & the Shapes,196438,"[16, 10762]",2019-05-06,1.323,0.0,0,en,False
808,Promesas de arena,Promises of Sand,95343,[18],2019-11-11,1.298,9.0,2,es,False
809,"The Footballer, His Wife and the Crash","The Footballer, His Wife and the Crash",254089,[99],2022-09-14,1.297,0.0,0,da,False
810,Kindergarten,Kindergarten,80469,"[99, 10751, 10764]",2001-08-26,1.29,8.0,1,en,False
811,Lawless Oceans,Lawless Oceans,69944,[99],2017-01-10,1.285,6.5,2,en,False
812,Dead End Express,Dead End Express,62530,[10764],2015-05-07,1.213,6.0,1,en,False
813,Disney Parks Sunrise Series,Disney Parks Sunrise Series,114820,[],2020-12-18,1.211,7.0,5,en,False
814,Invasion Earth,Invasion Earth,102165,[99],2014-10-09,1.082,5.0,2,en,False
815,Let the World See,Let the World See,154481,[99],2022-01-06,1.004,0.0,0,en,False
816,Extreme Rescues,Extreme Rescues,104486,"[10764, 99]",2020-03-01,0.983,0.0,0,en,False
817,Cadernos da Filipa,Filipa's Notebooks,133943,[10751],2021-09-20,0.981,2.0,1,pt,False
818,Ralph & Katie,Ralph & Katie,211373,[18],2022-10-05,0.95,10.0,1,en,False
819,Toto's Kindergarten,Toto's Kindergarten,195456,"[16, 10762]",2019-06-20,0.95,0.0,0,en,False
820,Charlie & the Alphabet,Charlie & the Alphabet,196428,"[16, 10762]",2017-11-06,0.942,0.0,0,en,False
821,Cidades Perdidas do Antigo Testamento com Albert Lin,Cidades Perdidas do Antigo Testamento com Albert Lin,203051,[],2016-01-01,0.898,2.0,1,pt,False
822,Facing,Facing,68053,[99],2016-08-30,0.897,10.0,1,en,False
823,The Egg Band,The Egg Band,196430,"[16, 10762]",2021-03-29,0.881,0.0,0,en,False
824,Arpo: The Robot for All Kids,Arpo: The Robot for All Kids,204170,[],2012-02-07,0.859,0.0,0,en,False
825,O da Joana,O da Joana,195871,[10764],2021-05-17,0.718,0.0,0,pt,False
826,Wild Russia: Earth’s Last Great Wilderness,Wild Russia: Earth’s Last Great Wilderness,234237,[],2018-06-03,0.709,0.0,0,en,False
827,À La Şerife,À La Şerife,203943,[10764],2019-11-17,0.645,0.0,0,tr,False
828,Guerra alla droga,Guerra alla droga,249061,[],2020-03-15,0.638,0.0,0,it,False
829,Pocoyo & Halloween,Pocoyo & Halloween,113305,[],2017-10-17,0.626,2.0,1,pt,False
830,Irabazi arte!,Irabazi arte!,157437,[],2022-02-11,0.504,2.0,1,eu,False
831,Mona & Sketch,Mona & Sketch,195452,"[10762, 16]",2016-07-04,0.424,0.0,0,en,False
832,"The 12,000 Bottle boat","The 12,000 Bottle boat",76460,[99],2011-04-21,0.376,0.0,0,en,False
833,Otra Mirada,Otra Mirada,228676,[],2023-06-16,0.23,0.0,0,en,False
834,Songs & Rhymes,Songs & Rhymes,196436,"[16, 10762]",2009-08-01,0.218,0.0,0,en,False
835,Raffa,Raffa,256188,[],2023-02-12,0.112,0.0,0,es,False
836,United States of Animals,United States of Animals,114168,[99],2016-04-29,0.105,0.0,0,en,False
837,Mickey Mouse: ¡ Vamos de aventura!,Mickey Mouse: ¡ Vamos de aventura!,101286,[],,0.045,2.0,1,en,False
